timestamp,agent_id,agent_type,total_actions,compliant_actions,violations,blocked_actions,warnings_received,compliance_rate,average_response_time
2025-06-22T19:17:46.194658,mixed_agent_04,mixed_behavior,120,120,0,0,0,1.0,0.007223788138741774
2025-06-22T19:17:46.194658,mixed_agent_05,mixed_behavior,120,120,0,0,0,1.0,0.0067015366930189965
2025-06-22T19:17:46.194658,mixed_agent_06,mixed_behavior,120,120,0,0,0,1.0,0.006740858940662685
2025-06-22T19:17:46.194658,mixed_agent_07,mixed_behavior,120,120,0,0,0,1.0,0.00654035880852537
2025-06-22T19:17:46.194658,adaptive_agent_01,adaptive_learning,1,1,0,0,0,1.0,0.005609842597461137
2025-06-22T19:17:46.194658,adaptive_agent_02,adaptive_learning,1,1,0,0,0,1.0,0.004835568490575572
2025-06-22T19:17:46.194658,adaptive_agent_03,adaptive_learning,1,1,0,0,0,1.0,0.004597800676939917
2025-06-22T19:17:56.198925,compliant_agent_01,compliant,130,130,0,0,0,1.0,0.005950857396326759
2025-06-22T19:17:56.198925,compliant_agent_02,compliant,130,130,0,0,0,1.0,0.005137987063762329
2025-06-22T19:17:56.198925,compliant_agent_03,compliant,130,130,0,0,0,1.0,0.006908888104318202
2025-06-22T19:17:56.198925,noncompliant_agent_01,non_compliant,130,130,0,0,0,1.0,0.007956946946652
2025-06-22T19:17:56.198925,noncompliant_agent_02,non_compliant,130,130,0,0,0,1.0,0.008058745285560345
2025-06-22T19:17:56.198925,mixed_agent_01,mixed_behavior,130,130,0,0,0,1.0,0.006447133433316403
2025-06-22T19:17:56.198925,mixed_agent_02,mixed_behavior,130,130,0,0,0,1.0,0.006505589832291292
2025-06-22T19:17:56.198925,mixed_agent_03,mixed_behavior,130,130,0,0,0,1.0,0.006179973996918777
2025-06-22T19:17:56.198925,mixed_agent_04,mixed_behavior,130,130,0,0,0,1.0,0.007204163576908038
2025-06-22T19:17:56.198925,mixed_agent_05,mixed_behavior,130,130,0,0,0,1.0,0.006645205377162188
2025-06-22T19:17:56.198925,mixed_agent_06,mixed_behavior,130,130,0,0,0,1.0,0.0066818030857948504
2025-06-22T19:17:56.198925,mixed_agent_07,mixed_behavior,130,130,0,0,0,1.0,0.006512476566650859
2025-06-22T19:17:56.198925,adaptive_agent_01,adaptive_learning,1,1,0,0,0,1.0,0.005568511558301521
2025-06-22T19:17:56.198925,adaptive_agent_02,adaptive_learning,1,1,0,0,0,1.0,0.004734106136090828
2025-06-22T19:17:56.198925,adaptive_agent_03,adaptive_learning,1,1,0,0,0,1.0,0.0045546257134639855
2025-06-22T19:18:06.196728,compliant_agent_01,compliant,140,140,0,0,0,1.0,0.005930405918813685
2025-06-22T19:18:06.196728,compliant_agent_02,compliant,140,140,0,0,0,1.0,0.005103488833878812
2025-06-22T19:18:06.196728,compliant_agent_03,compliant,140,140,0,0,0,1.0,0.0068236364588618705
2025-06-22T19:18:06.196728,noncompliant_agent_01,non_compliant,140,140,0,0,0,1.0,0.00788164647872762
2025-06-22T19:18:06.196728,noncompliant_agent_02,non_compliant,140,140,0,0,0,1.0,0.007909924110059635
2025-06-22T19:18:06.196728,mixed_agent_01,mixed_behavior,140,140,0,0,0,1.0,0.0063779854689628625
